"qseqid","sseqid","log2FoldChange","lfcSE","padj","function.","external_gene_name"
"104450316","AT5G42330",-1.67010414748581,0.258342044849422,4.7870250654302e-09,"","AT5G42330"
"104450319","AT4G35090",2.06889589684188,0.350424305215336,1.14697818897338e-07,"catalase 2 [Source:NCBI gene (formerly Entrezgene);Acc:829661]","CAT2"
"104450327","AT2G05790",-2.03764737752737,0.278438850604456,2.09948045839513e-11,"O-Glycosyl hydrolases family 17 protein [Source:NCBI gene (formerly Entrezgene);Acc:815130]","AT2G05790"
"104450329","AT4G15080",-1.07528813837842,0.32702900302652,0.00678277182486541,"DHHC-type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:827172]","AT4G15080"
"104450341","AT1G22400",3.09727735309417,1.22787961572716,0.0493455588931926,"UDP-Glycosyltransferase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838846]","UGT85A1"
"104450354","AT1G76550",1.49604349182161,0.352024404382244,0.000257761978598887,"Phosphofructokinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:843988]","AT1G76550"
"104450358","AT2G33560",-1.59661896939909,0.329902873163691,2.19366706388975e-05,"BUB1-related (BUB1: budding uninhibited by benzymidazol 1) [Source:NCBI gene (formerly Entrezgene);Acc:817921]","BUBR1"
"104450362","AT2G33570",-2.30639056989602,0.460792374280466,1.05010080096552e-05,"glycosyltransferase family protein (DUF23) [Source:NCBI gene (formerly Entrezgene);Acc:817922]","GALS1"
"104450363","AT1G76590",2.93982994038359,0.301731313583123,8.83421675136779e-20,"PLATZ transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:843992]","AT1G76590"
"104450374","AT1G21070",-1.55664698479686,0.173527295130372,8.40431226289742e-17,"Nucleotide-sugar transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:838703]","AT1G21070"
"104450392","AT1G55740",-2.21691786165957,0.204313162328342,1.64450700090789e-24,"seed imbibition 1 [Source:NCBI gene (formerly Entrezgene);Acc:842023]","SIP1"
"104450397","AT5G59810",-2.04898212656817,0.619667725700744,0.00642622699493138,"Subtilase family protein [Source:NCBI gene (formerly Entrezgene);Acc:836102]","SBT5.4"
"104450399","AT2G04160",-3.49008729872779,0.892755355011544,0.000909296637311616,"Subtilisin-like serine endopeptidase family protein [Source:NCBI gene (formerly Entrezgene);Acc:814953]","AIR3"
"104450400","AT1G55810",1.0431922801216,0.194572412440047,1.93958997095357e-06,"uridine kinase-like 3 [Source:NCBI gene (formerly Entrezgene);Acc:842031]","UKL3"
"104450401","AT4G16160",2.38886966401049,0.295188538187454,8.66748885896992e-14,"Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein [Source:NCBI gene (formerly Entrezgene);Acc:827308]","ATOEP16-2"
"104450402","AT3G44730",-1.26997509121167,0.265443327563539,2.81584682752476e-05,"kinesin-like protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:823602]","KP1"
"104450403","AT1G30870",-5.23779742059626,1.41822574679373,0.00191269134789692,"Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839971]","AT1G30870"
"104450431","AT2G17010",1.03093554678287,0.374217441170218,0.0286255538661892,"Mechanosensitive ion channel family protein [Source:NCBI gene (formerly Entrezgene);Acc:816204]","AT2G17010"
"104450437","AT1G76070",-1.19436491597127,0.279346914032989,0.000233200479499222,"","AT1G76070"
"104450451","AT5G42180",-1.40419936302496,0.445474341765749,0.0100559949846811,"Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:834223]","PER64"
"104450466","AT1G77760",1.97148000346909,0.27613694604585,7.04850534477027e-11,"nitrate reductase 1 [Source:NCBI gene (formerly Entrezgene);Acc:844112]","NIA1"
"104450473","AT1G77720",-1.20304703632534,0.279218792687083,0.000205114937866863,"putative protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:844108]","PPK1"
"104450474","AT1G75710",-1.28930686503463,0.416390820009873,0.0117337354974994,"C2H2-like zinc finger protein [Source:NCBI gene (formerly Entrezgene);Acc:843905]","AT1G75710"
"104450477","AT1G38065",-1.36652922031597,0.287236782717742,3.17318114608691e-05,"O-fucosyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:840651]","AT1G38065"
"104450481","AT5G08640",-3.76657659625903,0.69051054134821,1.22451411396731e-06,"flavonol synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:830765]","FLS1"
"104450499","AT1G21880",-1.28257280722385,0.274537057887496,4.58709938283689e-05,"lysm domain GPI-anchored protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:838790]","LYM1"
"104450505","AT1G77600",-1.66254088954486,0.340960657062923,1.87099024062539e-05,"ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844095]","AT1G77600"
"104450526","AT1G44110",-2.03590269265717,0.311421764306231,3.08713783299586e-09,"Cyclin A1;1 [Source:NCBI gene (formerly Entrezgene);Acc:841014]","CYCA1;1"
"104450529","AT5G09220",1.1398819694098,0.395835909222644,0.0209140139307912,"amino acid permease 2 [Source:NCBI gene (formerly Entrezgene);Acc:830781]","AAP2"
"104450533","AT5G09220",1.91384427482969,0.627414293028774,0.0133117542293953,"amino acid permease 2 [Source:NCBI gene (formerly Entrezgene);Acc:830781]","AAP2"
"104450546","AT1G79460",-1.61641970854023,0.232960260245483,2.65275762314404e-10,"Terpenoid cyclases/Protein prenyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844284]","GA2"
"104450552","AT5G16730",-1.20937262416529,0.227105118691763,2.30265447424262e-06,"weak chloroplast movement under blue light protein (DUF827) [Source:NCBI gene (formerly Entrezgene);Acc:831536]","AT5G16730"
"104450557","AT1G52560",3.76381309465384,0.744820042922999,8.50257370342873e-06,"HSP20-like chaperones superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841687]","AT1G52560"
"104450567","AT1G80090",6.76350722796396,0.85408548030798,3.04320497332957e-13,"Cystathionine beta-synthase (CBS) family protein [Source:NCBI gene (formerly Entrezgene);Acc:844349]","CBSX4"
"104450568","AT4G16260",3.30075491860981,0.529790713663205,1.85285093743892e-08,"Glycosyl hydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827320]","AT4G16260"
"104450606","AT1G80530",1.18545493809988,0.265951101271112,0.000112699690995207,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844392]","AT1G80530"
"104450614","AT4G32000",-1.01545179981519,0.319364647793813,0.00927731503416826,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829331]","AT4G32000"
"104450615","AT5G25190",-1.21202477747172,0.327378806593856,0.00185342486974511,"Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832590]","ESE3"
"104450619","AT1G80730",-2.58116234368191,0.38460960512091,1.0813109596966e-09,"zinc-finger protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:844412]","ZFP1"
"104450624","AT5G57970",-1.05988113198105,0.190950722098382,7.5490784554351e-07,"DNA glycosylase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835908]","AT5G57970"
"104450627","AT2G23060",3.41299446457965,0.601587611146459,3.96815499587038e-07,"Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816836]","AT2G23060"
"104450631","AT5G15350",-2.07661136819382,0.304609906332916,5.69142301416436e-10,"early nodulin-like protein 17 [Source:NCBI gene (formerly Entrezgene);Acc:831387]","ENODL17"
"104450642","AT3G16990",1.79449833601806,0.395196321139664,7.97953055642735e-05,"heme oxygenase-like, multi-helical [Source:NCBI gene (formerly Entrezgene);Acc:820955]","AT3G16990"
"104450645","AT3G12580",2.37123946009541,0.380757920157459,1.87875910327608e-08,"heat shock protein 70 [Source:NCBI gene (formerly Entrezgene);Acc:820438]","HSP70"
"104450667","AT1G17745",-1.00754047383005,0.155023880833995,3.90008395516675e-09,"D-3-phosphoglycerate dehydrogenase [Source:NCBI gene (formerly Entrezgene);Acc:838352]","PGDH"
"104450676","AT2G24630",-1.48335435830913,0.298396919601166,1.22637157025176e-05,"Glycosyl transferase family 2 protein [Source:NCBI gene (formerly Entrezgene);Acc:816999]","ATCSLC08"
"104450688","AT4G15248",-1.31324689959485,0.40246910250716,0.00730454463975849,"B-box type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:3769879]","BBX30"
"104450719","AT3G13000",-1.4345995553523,0.195775912354408,1.97716504441771e-11,"ubiquinone biosynthesis protein (Protein of unknown function, DUF547) [Source:NCBI gene (formerly Entrezgene);Acc:820486]","AT3G13000"
"104450727","AT4G28400",1.06019401824871,0.287656472339435,0.00195962313073874,"Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:828957]","AT4G28400"
"104450748","AT4G10340",-1.83305766738208,0.337630027974302,1.38906912218947e-06,"light harvesting complex of photosystem II 5 [Source:NCBI gene (formerly Entrezgene);Acc:826626]","LHCB5"
"104450758","AT4G10250",3.03384564926933,0.806406652963445,0.00150712390024682,"HSP20-like chaperones superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826616]","ATHSP22.0"
"104450764","AT1G72100",6.21897133163838,1.47026697455059,0.000278039172405287,"late embryosis abundant domain-containing protein / LEA domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:843541]","AT1G72100"
"104450772","AT1G71970",-1.44163447312028,0.436036138434519,0.00643282178103425,"","AT1G71970"
"104450799","AT1G71830",-1.25017651251838,0.233620577718992,2.03465540324864e-06,"somatic embryosis receptor-like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:843513]","SERK1"
"104450804","AT5G09360",-2.31956018658971,0.250234097219985,6.51152735823277e-18,"laccase 14 [Source:NCBI gene (formerly Entrezgene);Acc:830795]","LAC14"
"104450806","AT5G09360",-1.90427484056616,0.344718795700801,8.61113585265265e-07,"laccase 14 [Source:NCBI gene (formerly Entrezgene);Acc:830795]","LAC14"
"104450828","AT1G71530",-2.0701937871591,0.416389254390794,1.22356550232285e-05,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843493]","AT1G71530"
"104450831","AT1G71695",1.05101815773492,0.334814061934673,0.0104362162323776,"Peroxidase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843498]","AT1G71695"
"104450842","AT2G21770",-1.65625611947348,0.365591404392988,8.31248594712129e-05,"cellulose synthase A9 [Source:NCBI gene (formerly Entrezgene);Acc:816713]","CESA9"
"104450844","AT2G21770",-1.60305072234007,0.389243389349171,0.000425221862776058,"cellulose synthase A9 [Source:NCBI gene (formerly Entrezgene);Acc:816713]","CESA9"
"104450862","AT1G76880",1.44814340813253,0.216954497544366,1.36066972646095e-09,"Duplicated homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844023]","AT1G76880"
"104450887","AT2G02850",-2.44316879854262,0.356900848685873,4.82130437691701e-10,"plantacyanin [Source:NCBI gene (formerly Entrezgene);Acc:814816]","ARPN"
"104450895","AT1G21230",-1.43382500596633,0.318025593430257,9.11481430441789e-05,"wall associated kinase 5 [Source:NCBI gene (formerly Entrezgene);Acc:838718]","WAK5"
"104450910","AT4G31805",-1.92367099315566,0.763093256170863,0.0494934667529392,"WRKY family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:829309]","AT4G31805"
"104450926","AT1G01720",1.12615599571586,0.281829708442539,0.00066574669016025,"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839265]","ATAF1"
"104450932","AT1G77580",-1.04365266655716,0.232530521060422,9.90930228064533e-05,"filament-like protein (DUF869) [Source:NCBI gene (formerly Entrezgene);Acc:844093]","AT1G77580"
"104450942","AT1G44760",-3.20348925017195,0.529603629587255,5.1717521300837e-08,"Adenine nucleotide alpha hydrolases-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841040]","AT1G44760"
"104450952","AT1G79360",4.40348291923285,0.674857220772658,3.31854167449712e-09,"organic cation/carnitine transporter 2 [Source:NCBI gene (formerly Entrezgene);Acc:844274]","OCT2"
"104450971","AT4G08550",-2.20665817843738,0.337182993520715,2.97081342208914e-09,"electron carrier/ protein disulfide oxidoreductase [Source:NCBI gene (formerly Entrezgene);Acc:826415]","AT4G08550"
"104450978","AT1G54100",1.25200890313857,0.190945344477529,2.75358731215082e-09,"aldehyde dehydrogenase 7B4 [Source:NCBI gene (formerly Entrezgene);Acc:841849]","ALDH7B4"
"104451005","AT3G12870",-1.69724089435972,0.310678645032027,1.17209922454688e-06,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:820470]","AT3G12870"
"104451035","AT1G79520",1.20321302165421,0.171104296122514,1.43939301769995e-10,"Cation efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:844290]","AT1G79520"
"104451134","AT4G32300",4.22280760216083,1.55601277678615,0.0316457455900479,"S-domain-2 5 [Source:NCBI gene (formerly Entrezgene);Acc:829365]","SD2-5"
"104451140","AT5G42830",-1.56239630864814,0.295393621648214,2.73177971566501e-06,"HXXXD-type acyl-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:834294]","AT5G42830"
"104451151","AT1G49660",2.59616565218013,0.918227734944141,0.0239224461672575,"carboxyesterase 5 [Source:NCBI gene (formerly Entrezgene);Acc:841390]","CXE5"
"104451186","AT4G08850",1.58258990418785,0.353226187403628,0.000102509254252787,"Leucine-rich repeat receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:826456]","AT4G08850"
"104451206","AT4G33565",1.44807848284525,0.278536910222042,4.24113297204475e-06,"RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829496]","AT4G33565"
"104451304","AT5G55470",3.57644622758128,0.623814954185524,2.89109296303413e-07,"Na+/H+ (sodium hydrogen) exchanger 3 [Source:NCBI gene (formerly Entrezgene);Acc:835640]","NHX3"
"104451448","AT3G57190",1.19937998184556,0.380566643426527,0.0100693672521762,"peptide chain release factor [Source:NCBI gene (formerly Entrezgene);Acc:824886]","PrfB3"
"104451604","AT3G14680",2.22481360982194,0.847882555732913,0.0392338443059781,"cytochrome P450, family 72, subfamily A, polypeptide 14 [Source:NCBI gene (formerly Entrezgene);Acc:820696]","CYP72A14"
"104451694","AT1G76240",-2.71092324901702,0.715680910790907,0.00138295317624878,"DUF241 domain protein (DUF241) [Source:NCBI gene (formerly Entrezgene);Acc:843957]","AT1G76240"
"104451714","AT1G21250",-1.58035156629576,0.348156358894021,8.03130455797905e-05,"cell wall-associated kinase [Source:NCBI gene (formerly Entrezgene);Acc:838721]","WAK1"
"104451717","AT1G21230",-2.00607072940223,0.393690107654156,6.91949470132526e-06,"wall associated kinase 5 [Source:NCBI gene (formerly Entrezgene);Acc:838718]","WAK5"
"104451733","AT1G16120",-1.39825050154762,0.372056014383326,0.00152809693152359,"wall associated kinase-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:838181]","WAKL1"
"104451741","AT1G21250",-1.39660566921743,0.425622668295995,0.00692521745080952,"cell wall-associated kinase [Source:NCBI gene (formerly Entrezgene);Acc:838721]","WAK1"
"104451759","AT4G08850",-3.92003103039806,0.617083816985814,9.25296380284198e-09,"Leucine-rich repeat receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:826456]","AT4G08850"
"104451773","AT3G13130",-1.87874591649744,0.382652209409177,1.61697843556969e-05,"transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:820501]","AT3G13130"
"104451813","AT2G22660",-1.97253976846514,0.725866179881976,0.0313532422991386,"DNA-binding protein, putative (duplicated DUF1399) [Source:NCBI gene (formerly Entrezgene);Acc:816797]","AT2G22660"
"104451825","AT2G22850",-1.33929051184096,0.442062097271081,0.014102816470735,"basic leucine-zipper 6 [Source:NCBI gene (formerly Entrezgene);Acc:816816]","bZIP6"
"104451854","AT3G47570",-1.56901194253278,0.59072513386635,0.0363438287776118,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:823911]","AT3G47570"
"104451951","AT1G34355",-1.51999832820276,0.365646481874056,0.000365984070351303,"forkhead-associated (FHA) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:840337]","PS1"
"104452083","AT4G27350",-1.42052138079232,0.234777694105781,5.12541815008103e-08,"membrane lipoprotein lipid attachment site-like protein, putative (DUF1223) [Source:NCBI gene (formerly Entrezgene);Acc:828843]","AT4G27350"
"104452109","AT1G50830",-1.91225155954986,0.521304650484162,0.00207132206245698,"Aminotransferase-like, plant mobile domain family protein [Source:NCBI gene (formerly Entrezgene);Acc:841505]","AT1G50830"
"104452161","AT4G26540",-1.59657903929979,0.472707313142038,0.00518966246337923,"Leucine-rich repeat receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828760]","AT4G26540"
"104452178","AT1G22030",-1.0240282041188,0.242247320182935,0.000280538963873828,"BPS1-like protein [Source:NCBI gene (formerly Entrezgene);Acc:838808]","AT1G22030"
"104452328","AT1G21460",-2.53434680732852,0.930574310224956,0.0308851177279435,"Nodulin MtN3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:838744]","SWEET1"
"104452370","AT1G15960",-2.50826139131956,0.762862882198976,0.00678339508396359,"NRAMP metal ion transporter 6 [Source:NCBI gene (formerly Entrezgene);Acc:838166]","NRAMP6"
"104452401","AT4G02600",-3.00895092533277,0.365302205817376,2.91681090015408e-14,"Seven transmembrane MLO family protein [Source:NCBI gene (formerly Entrezgene);Acc:828229]","MLO1"
"104452408","AT1G01720",-1.69518676354011,0.664800595172116,0.0464899620447712,"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839265]","ATAF1"
"104452449","AT2G23190",-2.83998645150813,1.1218998606821,0.0484101765230904,"cytochrome P450, family 81, subfamily D, polypeptide 7 [Source:NCBI gene (formerly Entrezgene);Acc:816851]","CYP81D7"
"104452453","AT4G10250",4.19470827794485,0.974926389778741,0.0002096652275917,"HSP20-like chaperones superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826616]","ATHSP22.0"
"104452461","AT1G33440",-1.8129704506493,0.410595027897906,0.000133338024819278,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:840237]","AT1G33440"
"104452509","AT5G49910",2.67629449273171,0.318917649414467,9.00600899114672e-15,"chloroplast heat shock protein 70-2 [Source:NCBI gene (formerly Entrezgene);Acc:835054]","cpHsc70-2"
"104452529","AT2G21100",-2.8664209976803,0.374271592671178,2.0234543506858e-12,"Disease resistance-responsive (dirigent-like protein) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816645]","AT2G21100"
"104452551","AT1G09812",-1.56118719116466,0.314511412692359,1.26796882955139e-05,"multidrug resistance protein [Source:NCBI gene (formerly Entrezgene);Acc:837512]","AT1G09812"
"104452632","AT3G19550",1.85684633131971,0.680411958531616,0.0304756848393084,"glutamate racemase [Source:NCBI gene (formerly Entrezgene);Acc:821491]","AT3G19550"
"104452638","AT4G34500",-1.60784969178588,0.196304535796264,4.16779440128105e-14,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829601]","AT4G34500"
"104452657","AT5G66600",-1.08279361178429,0.36895848784159,0.0181822738405864,"electron transporter, putative (Protein of unknown function, DUF547) [Source:NCBI gene (formerly Entrezgene);Acc:836792]","AT5G66600"
"104452666","AT5G42650",-3.18822955292078,0.970517820925557,0.00684490227648796,"allene oxide synthase [Source:NCBI gene (formerly Entrezgene);Acc:834273]","AOS"
"104452702","AT1G61000",-1.7105491666614,0.267992665170344,7.71359765685473e-09,"kinetochore protein [Source:NCBI gene (formerly Entrezgene);Acc:842392]","AT1G61000"
"104452706","AT1G60870",-1.07263885854186,0.257899445529989,0.000363188754501275,"maternal effect embryo arrest 9 [Source:NCBI gene (formerly Entrezgene);Acc:842379]","MEE9"
"104452728","AT1G77700",-1.08811406557204,0.424294611913517,0.0450116475621676,"Pathosis-related thaumatin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:844106]","AT1G77700"
"104452752","AT5G64570",-2.38366125476616,0.280240553032279,3.61023659749964e-15,"beta-D-xylosidase 4 [Source:NCBI gene (formerly Entrezgene);Acc:836578]","XYL4"
"104452753","AT5G64570",-2.14358127278293,0.536932049442177,0.000674695441024007,"beta-D-xylosidase 4 [Source:NCBI gene (formerly Entrezgene);Acc:836578]","XYL4"
"104452758","AT4G25800",-6.8292988166156,1.53266907302326,0.000113422614572374,"Calmodulin-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:828685]","AT4G25800"
"104452788","AT5G57580",-1.75381592663407,0.285663746422806,3.12526735506517e-08,"Calmodulin-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:835862]","AT5G57580"
"104452811","AT5G64170",2.39066402850544,0.446567117359596,2.01433870763967e-06,"dentin sialophosphoprotein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:836538]","AT5G64170"
"104452859","AT1G53050",-1.27724597313324,0.280198979173407,7.3923459386193e-05,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:841739]","AT1G53050"
"104452893","AT4G27290",1.48940681221313,0.357855200512796,0.000359983094018022,"S-locus lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828837]","AT4G27290"
"104452895","AT4G27290",1.84163424481281,0.673073213305505,0.0299789303144659,"S-locus lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:828837]","AT4G27290"
"104452898","AT4G10500",1.36362302834159,0.159433103249845,2.56493167567253e-15,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826642]","AT4G10500"
"104452899","AT4G10500",2.08630271109089,0.142472071757024,4.1773628724995e-45,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:826642]","AT4G10500"
"104452938","AT5G10530",-1.02558440633029,0.288858084527431,0.00302501054767429,"Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830918]","AT5G10530"
"104452939","AT5G10530",-1.03138650661625,0.182763717950663,4.66134585997624e-07,"Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830918]","AT5G10530"
"104452949","AT3G19640",2.35357877923973,0.818682676534607,0.0211667391988081,"magnesium transporter 4 [Source:NCBI gene (formerly Entrezgene);Acc:821501]","MGT4"
"104452953","AT5G09590",1.82819050822497,0.157228037558118,3.00562276307027e-28,"mitochondrial HSO70 2 [Source:NCBI gene (formerly Entrezgene);Acc:830818]","MTHSC70-2"
"104453008","AT3G10450",-2.1975193322475,0.257458960806707,2.91903801890947e-15,"serine carboxypeptidase-like 7 [Source:NCBI gene (formerly Entrezgene);Acc:820209]","SCPL7"
"104453019","AT1G09970",2.30110993045641,0.45916330428568,1.02265474124517e-05,"Leucine-rich receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:837531]","LRR XI-23"
"104453031","AT2G14610",6.21127909477108,1.40575852401278,0.000131944399090124,"pathosis-related protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:815949]","PR1"
"104453033","AT2G14580",3.26701120357526,0.815837585427802,0.000645257255107213,"basic pathosis-related protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:815945]","PRB1"
"104453044","AT2G14610",3.99023951597193,0.777276114703568,5.76993166887704e-06,"pathosis-related protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:815949]","PR1"
"104453046","AT2G14620",-1.30317750183807,0.467538850939494,0.0264351860568728,"xyloglucan endotransglucosylase/hydrolase 10 [Source:NCBI gene (formerly Entrezgene);Acc:815950]","XTH10"
"104453055","AT4G14960",-1.5175567172053,0.204708612417035,1.11818172485116e-11,"Tubulin/FtsZ family protein [Source:NCBI gene (formerly Entrezgene);Acc:827154]","TUA6"
"104453057","AT1G17870",2.08103848641792,0.374930706969963,7.5490784554351e-07,"ethylene-dependent gravitropism-deficient and yellow-green-like 3 [Source:NCBI gene (formerly Entrezgene);Acc:838366]","EGY3"
"104453060","AT3G49780",-1.16271282118781,0.363268250068899,0.00874439172155683,"phytosulfokine 4 [Source:NCBI gene (formerly Entrezgene);Acc:824140]","PSK4"
"104453061","AT5G36180",-1.30243149221139,0.237737527122409,1.08688632203842e-06,"serine carboxypeptidase-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:833615]","scpl1"
"104453069","AT1G73270",-1.78521897918108,0.448785734912159,0.000708817952986366,"serine carboxypeptidase-like 6 [Source:NCBI gene (formerly Entrezgene);Acc:843661]","scpl6"
"104453076","AT4G33820",-1.84834286116505,0.625874463396848,0.0173077798613866,"Glycosyl hydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829524]","AT4G33820"
"104453078","AT4G33820",-1.13006847072122,0.433400209398744,0.0407866344237508,"Glycosyl hydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829524]","AT4G33820"
"104453091","AT3G18960",1.65028336946869,0.231556206658512,7.68226456541708e-11,"AP2/B3-like transcriptional factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:821429]","AT3G18960"
"104453094","AT3G18960",1.78090046613012,0.257525033201748,3.07492871583764e-10,"AP2/B3-like transcriptional factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:821429]","AT3G18960"
"104453102","AT1G49890",-1.03259083769572,0.186715289136268,8.3683038025434e-07,"QWRF motif protein (DUF566) [Source:NCBI gene (formerly Entrezgene);Acc:841412]","QWRF2"
"104453112","AT3G19550",4.92707693124669,1.47209408636574,0.00570474317046789,"glutamate racemase [Source:NCBI gene (formerly Entrezgene);Acc:821491]","AT3G19550"
"104453120","AT2G14900",3.11239655518277,0.801397727074664,0.000992788179477507,"Gibberellin-regulated family protein [Source:NCBI gene (formerly Entrezgene);Acc:815979]","AT2G14900"
"104453132","AT2G15220",4.59302007004814,0.594740091562964,1.25503755657573e-12,"Plant basic secretory protein (BSP) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816011]","AT2G15220"
"104453134","AT2G15220",-2.40241091501596,0.525520803721788,7.00787532556398e-05,"Plant basic secretory protein (BSP) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816011]","AT2G15220"
"104453135","AT2G15220",2.24537055196657,0.882251595168909,0.0469856208848947,"Plant basic secretory protein (BSP) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816011]","AT2G15220"
"104453137","AT4G15480",-2.13542425601228,0.246746635225594,1.1469010630063e-15,"UDP-Glycosyltransferase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827220]","UGT84A1"
"104453138","AT4G15480",-2.23148793434728,0.272938791345745,4.65999910088385e-14,"UDP-Glycosyltransferase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:827220]","UGT84A1"
"104453153","AT5G67260",-1.27569174380777,0.322129746262286,0.000757741061235477,"CYCLIN D3;2 [Source:NCBI gene (formerly Entrezgene);Acc:836861]","CYCD3;2"
"104453159","AT5G10770",-2.65840731968529,0.954547121881935,0.0265882167612881,"Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:830944]","AT5G10770"
"104453188","AT4G34050",-1.17123530676363,0.174100532090691,9.77056268353909e-10,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829551]","CCoAOMT1"
"104453198","AT3G19270",6.32540292873233,1.25752123464483,9.43811611396459e-06,"cytochrome P450, family 707, subfamily A, polypeptide 4 [Source:NCBI gene (formerly Entrezgene);Acc:821461]","CYP707A4"
