"qseqid","sseqid","pident","length","mismatch","evalue","bitscore","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"104454068","AT5G17160",71.795,39,11,2.23e-10,65.5,616.679207685187,-2.04785973619213,0.315943646907484,-6.48172468804791,9.06799977056962e-11,4.32962466202933e-09
"104454069","AT3G54270",57.273,110,46,1.32e-56,133,220.602461205667,-0.490316490031391,0.22401991632005,-2.18871829829135,0.0286173211739009,0.0984424684731361
"104454071","AT5G16010",57.233,159,67,2.13e-57,191,19.837433084266,0.614629771672675,0.71857708652995,0.855342847961877,0.392361373224854,0.601426108406699
"104454073","AT5G06600",78.075,187,16,1.82e-84,303,3701.03678471572,0.367320740898334,0.132502969263849,2.77216988373218,0.00556839673165569,0.0274413236070311
"104454074","AT5G04870",67.32,306,54,3.6e-102,341,1649.71495468883,0.03395010104499,0.140928889016237,0.240902353534331,0.809630797995895,0.902537446795863
"104454076","AT4G32605",48.315,178,45,3.9e-32,125,204.95885435201,0.449954238576063,0.203603972177506,2.2099482331503,0.0271087552149405,0.0944155584615146
"104454077","AT5G23320",68.687,198,62,7.7e-81,264,321.402071110203,0.0317785189770709,0.183704064185542,0.1729875662684,0.862661200962798,0.931125353104352
"104454078","AT2G38680",64.474,76,26,6.75e-22,99.4,466.370477037586,-0.422770153642884,0.160228657672312,-2.63854269132993,0.00832632159470097,0.037897813273326
"104454079","AT2G35910",50,84,31,1.43e-20,90.5,1.10036726748113,-1.95657925313405,2.54483129915519,-0.768844384216579,0.441985696770261,NA
"104454080","AT4G03320",56.614,189,81,6.72e-71,236,20.6945216352213,4.01520222839259,0.859509549694122,4.67150391734624,2.99002395795123e-06,4.59045136264787e-05
"104454081","AT1G79480",77.5,80,18,1.14e-36,142,114.946665854579,-1.00093211109621,0.313359509839588,-3.19419733458414,0.00140220232631734,0.00891207488389263
"104454083","AT2G35910",64,50,18,3.48e-18,78.6,1.15734215771145,0.982209292230494,2.50391875594358,0.39226883456143,0.69485958850497,NA
"104454084","AT1G50500",65.734,143,12,1.81e-49,190,1211.43642090636,-0.0298810148005747,0.175558648845262,-0.170205313136762,0.864848673410212,0.93214907268379
"104454085","AT3G10640",69.811,53,16,3.23e-16,80.9,530.043269683936,0.0438682401576748,0.179695953675726,0.244124807823097,0.807134159832093,0.90125882324174
"104454086","AT5G22140",43.81,420,136,1.26e-100,314,5.30028736489327,0.778194546217155,1.00050242257447,0.777803760049597,0.436684710957224,0.641230174164046
"104454087","AT3G10630",68.215,409,123,0,600,387.19742480409,-0.335639453110632,0.16777721714495,-2.00050673638637,0.0454455732425899,0.138801080826865
"104454088","AT5G04810",70.47,149,44,4.7e-67,245,233.968431141479,-0.236486331077312,0.233968273890588,-1.01076238733078,0.312130169225524,0.525424393915518
"104454089","AT3G52560",93.478,46,3,3.69e-23,98.2,9852.53265388844,-0.0199274141341742,0.136385782516713,-0.146110641200686,0.883834046107448,0.94170174871847
"104454090","AT5G04800",90.769,130,12,2.99e-77,238,9981.03842088357,-0.0278933394779331,0.190842797790886,-0.146158722261539,0.883796090421158,0.941696865140061
"104454091","AT1G02335",40.764,157,72,3.56e-30,116,1.21888932770768,-0.240891641409393,2.45940882861352,-0.0979469694533035,0.921974403036236,NA
"104454093","AT5G04750",58.333,36,14,0.000126,41.6,1396.80414426134,1.36656971463833,0.242951470863068,5.62486701473214,1.85650940312948e-08,5.13094831905069e-07
"104454094","AT2G25100",50.926,108,21,4.51e-41,111,376.69970653888,-0.090746831210284,0.222920269353677,-0.407082009515736,0.683947756256587,0.826957928646874
"104454095","AT2G21580",80,40,8,6e-15,72,1647.0006222802,0.0105408620796439,0.214368776531812,0.0491716296103395,0.96078252019926,0.981335691714002
"104454096","AT4G29790",30.931,333,155,3.65e-14,80.5,643.678482521717,-0.168986905639351,0.177100826682442,-0.954184736485507,0.33999013943575,0.552860427978033
"104454097","AT3G54240",67.391,92,30,3.87e-36,140,3.06848120202058,-1.19253270696972,1.0369485572653,-1.15004037434098,0.250127242578082,0.457159824539692
"104454099","AT2G36290",49.785,233,70,3.66e-70,236,22.0913604022478,-0.20287921307983,0.445118551074724,-0.455786919215082,0.648543211360945,0.803144458424704
"104454100","AT5G67170",61.111,36,14,9.91e-07,50.1,15.9837835593854,0.33394114358947,0.649934524964513,0.5138073617611,0.607386680441612,0.773920094254934
"104454101","AT3G10770",51.456,103,48,2.19e-24,99.4,2905.96440790138,0.319693694155918,0.150200542052703,2.12844567527421,0.0333001495608513,0.110418756792961
"104454103","AT5G03610",54.082,98,42,4.52e-18,87.8,12.4118145506861,0.755107268966256,0.656318467346899,1.15051961286218,0.249929920945784,0.456940393053273
"104454104","AT3G20930",63.636,88,11,4.72e-27,102,81.9771690443468,-0.0961807517818365,0.23994232299662,-0.400849464907411,0.688530958017383,0.82991053036329
"104454106","AT2G27690",59.002,461,182,0,564,261.207965771579,-3.86122029631208,0.414764599918366,-9.30942586969102,1.28525194406967e-20,4.59078979212126e-18
"104454107","AT1G66240",75.556,45,11,1.8e-16,75.1,4278.62647917095,-0.0313563855669958,0.222122870417082,-0.141166848366931,0.88773813493873,0.943616781244626
"104454110","AT5G22510",85.629,167,24,5.02e-134,313,1101.64059698622,0.25856466972197,0.173421727156069,1.4909589124855,0.135972282570145,0.304175191815789
"104454111","AT5G04670",42.105,323,171,7.41e-61,225,1691.33795785648,0.154073732638113,0.152715363726294,1.00889477573621,0.313025100958655,0.526373015316657
"104454112","AT1G66950",65.301,415,99,1.71e-161,542,2.49948565939171,-0.77686716655978,1.63819544716698,-0.474221295086162,0.635342109303891,0.794402855385377
"104454113","AT3G52240",37.838,148,58,6.21e-20,76.6,1245.43581436594,0.832723950392963,0.205998796164494,4.04237289682031,5.29129960008343e-05,0.000562584371195005
"104454114","AT5G04600",28.205,156,29,3.15e-21,62,2795.8953204012,0.455187046157297,0.18035969845823,2.52377360379494,0.0116102673306938,0.0492363275529785
"104454115","AT1G56290",79.279,111,23,2.26e-50,192,848.59165888283,0.443523877471064,0.150184099305062,2.95320130109217,0.00314496805354078,0.0173077798613866
"104454116","AT5G16190",42.857,196,75,2.05e-49,142,16.7116206133486,-3.1823988262212,0.890435453876312,-3.57398036249269,0.000351595310425951,0.00280659588956138
"104454117","AT1G08230",61.417,127,49,1.78e-79,149,91.47505074683,-0.53848058805285,0.31692241844014,-1.69909276441596,0.0893017064968935,0.227084255558128
"104454118","AT1G08230",54.762,126,57,1.69e-73,157,14.8861079085119,2.6883137566271,0.608768269502035,4.41598863033073,1.00549369452954e-05,0.000133081712346317
"104454119","AT1G12300",35.629,421,227,3.12e-87,277,1.43663703876463,-0.20101905239882,2.10585378020865,-0.0954572697725018,0.923951629001311,NA
"104454120","AT3G52990",63.248,117,6,5.43e-36,145,4549.93315018297,0.428263691144361,0.329379851039938,1.30021217081804,0.19352826037085,0.386782381977806
"104454121","AT3G52210",57.426,101,13,1.44e-24,105,619.027363842664,0.0786525660990943,0.166504247777809,0.472375733044673,0.636658622411293,0.795132911711156
"104454122","AT5G04520",65.833,120,37,6.64e-48,173,863.104967187525,1.2549636393948,0.266140839442881,4.71541174222584,2.41222440229261e-06,3.80268984267557e-05
"104454123","AT5G04500",59.821,672,216,0,813,188.378613198918,-0.498101671891592,0.193022328089751,-2.58053913669504,0.00986461742069527,0.0434040193505444
"104454124","AT5G04490",54.902,102,22,1.69e-45,113,178.916482498759,-0.0185852839691369,0.174734625126143,-0.1063629143664,0.915294416170213,0.959391472660416
"104454125","AT3G52190",80,30,6,3.66e-18,57,497.359450271403,-0.292501377601711,0.22259446838419,-1.3140550154951,0.188827690929594,0.380595698760806
"104454126","AT3G52180",57.471,87,4,1.32e-23,93.6,659.066710512774,1.06723600174993,0.255054596701457,4.18434333492581,2.85991597675898e-05,0.000330336099190278
"104454127","AT3G59920",85.714,70,10,7.49e-40,135,290.364143505808,0.256652522228583,0.184433251132121,1.3915740282902,0.164051428098102,0.345617679414084
"104454129","AT4G14490",54.717,106,38,3.51e-27,114,82.3043137615881,-0.727345346513845,0.335663183408018,-2.16689044991185,0.0302432083238705,0.102400150285934
"104454130","AT5G04480",50,200,66,1.01e-50,198,903.24968996483,0.31600124494583,0.204317690813516,1.5466171513961,0.121955591417024,0.282527729431373
"104454131","AT3G52170",44.444,126,57,1.93e-18,91.7,688.53177669075,0.234879900711235,0.165554178278421,1.4187494580549,0.155972072500651,0.334566548125262
"104454132","AT3G10520",72.5,40,11,2.21e-32,69.7,41.5183581701694,4.33730188703633,0.726345140228099,5.97140621836371,2.35217258550586e-09,7.91103766600769e-08
"104454133","AT1G22060",35.294,68,43,3.17e-10,45.4,57.3263067949685,-0.164382345080213,0.353879422181594,-0.464515127968813,0.642278723562786,0.79900458587906
"104454135","AT5G04460",70.352,398,105,5.93e-108,363,1518.94672505885,-0.46165466349872,0.207517433148597,-2.22465484703708,0.0261044176368093,0.0918700993858174
"104454136","AT5G04440",81.081,74,14,1.74e-32,128,486.989537086589,-0.0980532045877262,0.238928691573177,-0.410386898041064,0.681522155847613,0.825940224777011
"104454137","AT5G04430",80.723,83,16,5.86e-35,137,1664.24056298543,-0.133989737831867,0.20423832997314,-0.6560459921969,0.511794532419207,0.702081580739192
"104454138","AT5G04420",70.213,47,14,6.53e-31,82,1871.23993275332,-0.0974682094398293,0.121320003468439,-0.803397680953622,0.421744914995855,0.62877360444619
"104454139","AT3G10490",75.281,89,22,3.9e-39,147,970.496239388797,0.198444187936173,0.146323629120712,1.35620056123993,0.175035363514152,0.361180832734358
"104454141","AT1G43890",84.091,44,7,2.37e-28,83.2,93.00946069563,-0.373338861457759,0.485583173589943,-0.768846372286018,0.441984516420176,0.645878771845911
"104454142","AT5G04390",40.856,257,101,1.2e-43,153,89.8387441361609,-1.40634156855249,0.338592818847393,-4.15348905904098,3.27443875877574e-05,0.000370778944201982
"104454143","AT5G04360",46.154,104,31,3.9e-18,93.6,421.134909980806,0.313683298044458,0.228271302447822,1.37416878372681,0.169389289428359,0.353024071048444
"104454145","AT3G53190",75.61,287,70,6.21e-136,435,601.87611456828,-2.17127442456811,0.420014613181368,-5.16952114623336,2.34694578748998e-07,4.86241675707725e-06
"104454150","AT5G02580",77.778,36,8,1.86e-13,66.2,1.82111854363096,-0.946084730531548,1.72253620734472,-0.549239386956013,0.582841177802793,NA
"104454151","AT1G19570",64.912,57,20,1.96e-24,84,4566.85381827376,0.0870904016601535,0.258832747455516,0.336473659211616,0.736513711731524,0.859972024564081
"104454153","AT2G39420",81.429,70,13,5.24e-31,125,1864.10815644153,0.351040848392257,0.169098800015078,2.07595115022079,0.0378984692278187,0.121345626310063
"104454154","AT1G64100",36.08,449,263,3.46e-101,294,112.991230075333,0.328118120508278,0.201978884473542,1.62451694573677,0.104265526763402,0.25252464459786
"104454155","AT2G39370",42.063,252,121,6.52e-31,119,1.34525613628648,-0.700811683708082,2.93164011833881,-0.239051062005929,0.811065988536944,NA
"104454156","AT5G13560",78,50,11,1.21e-17,91.3,1829.91465195723,-0.0544991429857706,0.116962142319655,-0.465955410057602,0.641247417891737,0.798214285503067
"104454157","AT1G28060",73.793,290,76,3.51e-103,349,1507.77962867142,0.414715997478406,0.11386324214127,3.64222895536267,0.000270287507746933,0.00225583344974947
"104454158","AT5G13580",81.667,480,77,0,724,17.7136982414231,0.543924675040563,0.631756455791449,0.860972088301254,0.389253415962654,0.598352284776061
"104454160","AT2G41790",39.098,133,35,1.85e-26,86.3,127.988238878291,-0.374103970185288,0.27393327421385,-1.36567553269647,0.172040827230137,0.356959785401327
"104454162","AT3G12345",69.697,132,40,3.27e-33,121,82.1880497747925,-0.246826222102056,0.356099465144769,-0.693138424124593,0.488222686216673,0.683434257350039
"104454163","AT2G39340",52.083,192,81,1.73e-35,149,1338.2347511308,0.185245017105071,0.184982500003145,1.00141914560524,0.316624211804962,0.530120399475644
"104454164","AT5G13590",34.802,227,132,8.7e-09,62,2863.34184998232,0.154674938600891,0.194830944668105,0.793893079276396,0.427257678996806,0.633677976765052
"104454166","AT2G37340",84.615,65,10,1.61e-30,122,3103.58522902804,0.295122363690745,0.172396751846197,1.7118789103059,0.0869189859765992,0.222687483774076
"104454167","AT5G07330",47.015,134,70,2.5e-23,96.3,54.2346821934113,5.43598185485649,1.46087667821953,3.72104088996868,0.00019840330640238,0.00174029981351021
"104454168","AT3G55060",47.179,585,288,3.33e-142,465,686.290734267178,-0.552359125232284,0.217921006709433,-2.53467590652597,0.0112551402318927,0.0480771339787389
"104454169","AT4G08790",54.955,111,24,1.13e-39,111,656.11529411106,0.142667750445721,0.156463230041686,0.911829254756602,0.361858607599677,0.573712000744335
"104454170","AT3G12620",79.839,124,25,2.33e-59,210,1137.29953609436,-0.0492224791533179,0.208287487634566,-0.236319904341433,0.8131844428643,0.904151976918809
"104454171","AT4G10090",55.556,54,20,6.86e-12,67,472.952843544307,0.390474732841078,0.145322306511103,2.68695661537167,0.00721063176845519,0.0337301527706652
"104454173","AT2G39290",60.976,41,16,4.9e-18,58.9,394.961283687469,0.585631970158526,0.196340466293649,2.98273698343289,0.00285683383077397,0.0159978834616772
"104454174","AT2G46790",64.286,42,15,7.87e-23,70.5,485.914502679842,1.60157161249753,0.248490475755879,6.44520321201741,1.15445628528259e-10,5.36679529787546e-09
"104454175","AT2G39270",73.333,105,22,4.41e-37,142,40.256617956903,-0.363670924599419,0.450758927377311,-0.806796942914468,0.419783480728188,0.626933105352847
"104454176","AT2G20280",79.688,64,12,6.94e-28,117,2102.45386195737,0.236976228450437,0.143426944098378,1.65224344658624,0.0984849328752156,0.242775210611762
"104454177","AT2G39260",71,200,23,1.05e-81,297,2487.00333457948,0.421269104759865,0.146578379886702,2.87401938188624,0.00405284090831473,0.021205834368779
"104454178","AT2G28550",65.079,63,20,4.42e-24,84.3,835.141847531315,-0.0124188295012562,0.182977842794492,-0.0678706739110708,0.94588858373457,0.974625138969623
"104454180","AT3G54970",47.727,176,80,7.77e-31,123,97.1909958420598,0.631789972359834,0.304926450961596,2.07194216955421,0.0382708346814177,0.1222881228672
"104454181","AT2G38880",95.918,49,2,1.2e-24,100,1446.98703647431,0.385084189151992,0.14779263633514,2.6055708775555,0.0091721294442973,0.0409459181552256
"104454183","AT3G54770",76.19,63,15,7.42e-22,97.1,208.896362579268,-1.75480219363266,0.473340552195765,-3.70727203805456,0.000209503858074723,0.00182406043417233
"104454184","AT5G02950",33.44,625,304,3.88e-72,255,2758.8125005744,0.177693236119616,0.179827523004694,0.988131478155198,0.323088261154754,0.536019945595272
"104454186","AT5G51960",52.632,76,29,6.49e-17,77.8,146.592231149973,-0.199698262521236,0.215755333895827,-0.925577407127535,0.354665639069621,0.566669781058069
"104454188","AT5G63220",80.645,31,6,1.64e-08,58.9,892.519674963652,0.246194478960488,0.19577772036799,1.25752040884802,0.208565253587228,0.406106426009135
"104454189","AT2G16880",49.525,737,357,0,667,362.434850020413,0.232440961301466,0.14370869106089,1.61744540003485,0.105782172495909,0.255343143155651
"104454190","AT3G52300",77.193,57,13,8.86e-24,97.8,4676.35030620743,-0.495132880245351,0.216876053087663,-2.28302236782783,0.0224290508259626,0.0817387261019003
"104454191","AT2G35800",50.168,596,203,3.49e-153,496,2065.24575571168,0.0291099664056953,0.166325803808122,0.175017740718556,0.861065693658945,0.930477223745571
"104454192","AT2G35795",88.679,53,6,1.56e-23,96.7,295.736472292869,0.178843621611576,0.252648455020697,0.707875382008272,0.479022648731816,0.676191150671054
"104454193","AT5G60390",93.238,281,19,0,548,56287.9050170833,0.149921023577958,0.18587816999051,0.806555302247773,0.419922734398677,0.626996159021587
"104454195","AT3G55510",39.615,260,106,6.43e-53,196,824.927587769703,0.508783456056428,0.141510373790659,3.59537921091982,0.00032391939585329,0.00262956200005412
"104454197","AT5G50840",83.871,62,10,9e-23,103,655.127077487738,0.00723679614798409,0.161898554802874,0.0446995722524858,0.964346774652025,0.983019192512493
"104454198","AT3G52280",71.622,74,21,3.24e-26,113,548.304285318568,1.38734536348966,0.188883476964992,7.3449800150957,2.05789845280111e-13,1.76503886143288e-11
"104454199","AT3G52270",48.352,91,19,3.79e-15,78.2,8.43305486753007,-0.0902247243447082,0.617089232342803,-0.14621017450291,0.883755473785572,0.941689145807767
"104454200","AT3G52260",73.469,49,12,6.64e-13,72.8,423.839058103511,0.13662914307795,0.174332544884155,0.78372711858673,0.433200246542182,0.638564726371378
"104454201","AT5G09550",58.871,124,21,2.44e-49,146,9739.14590845107,-0.158739782272448,0.109197140975956,-1.45369906989964,0.146029756175198,0.319679415031167
"104454202","AT3G54200",46.914,162,86,4.68e-39,134,0.571073041004163,0.462650334532731,2.90722511194572,0.159138118555633,0.873560056612904,NA
"104454203","AT3G52250",41.111,450,231,6.46e-79,292,3361.16309877477,0.0875792160323312,0.255621463097469,0.342612920570512,0.731889680571135,0.857482375186062
"104454204","AT3G07990",58.333,144,32,2.39e-103,170,137.177275791577,-1.0750171122848,0.321747283223062,-3.34118473827023,0.000834216960227814,0.0058008709176216
"104454205","AT2G35770",60,165,28,1.6e-50,186,83.2635380458221,-1.41500669100797,0.518769368093906,-2.72762190297988,0.00637926817101451,0.030546443110417
"104454206","AT3G12090",44.923,325,115,1.87e-74,242,101.11498943974,0.243591504241989,0.318435227103901,0.764964060218464,0.444292945989473,0.648010458982321
"104454207","AT2G39190",66.667,42,14,5.02e-37,66.6,924.415131877102,-0.271274235026819,0.196850059515124,-1.37807545344418,0.168179993334849,0.351377391672055
"104454208","AT2G28880",81.761,159,29,5.68e-75,272,216.339534726525,-0.557088158294393,0.255736291229424,-2.17836958382502,0.0293785324692684,0.100327172844949
"104454209","AT1G48850",56.989,93,7,7.09e-20,94.7,5822.33458388168,-0.369051596381956,0.157316097073525,-2.34592392798477,0.0189799808225379,0.0720029989528203
"104454210","AT2G39220",65.867,375,105,3.32e-147,465,3503.22922211414,-0.600395183472073,0.188042000006425,-3.19287809878409,0.00140862397988144,0.00894230629117988
"104454211","AT5G19500",31.25,96,57,5.84e-06,51.2,4.41763029863382,-2.53586672408163,1.28539801319627,-1.97282608036396,0.0485153807033301,0.145608063463792
"104454212","AT5G19290",73.226,310,83,1.17e-167,476,85.4160174716435,-1.17543351072701,0.363092051419791,-3.23728791674381,0.00120671597216235,0.00787169214171847
"104454215","AT5G20660",57.865,178,75,2.04e-34,144,1476.93501732103,0.0442622463999184,0.173314636520803,0.255386661441059,0.798424471932202,0.895787115780003
"104454216","AT2G39000",71.134,97,28,9.7e-48,130,354.220106432665,-0.233975402652554,0.19610650007565,-1.19310376026442,0.232828739041539,0.436223448527598
"104454217","AT5G64130",47.5,120,24,2.74e-21,92,2289.73685211598,-0.465647284102673,0.244367219947646,-1.90552269736684,0.0567121599069398,0.162706498490483
"104454218","AT4G30080",67.391,368,114,2.03e-159,493,178.468261634985,-0.222508843771918,0.266311128206054,-0.835522140102818,0.403423786488568,0.611419760217751
"104454219","AT3G54810",89.552,67,7,4.63e-36,140,1696.29395670403,-0.982019175025075,0.3897498724472,-2.51961384582136,0.0117483641546931,0.0496503429260343
"104454220","AT2G28320",54.701,117,18,1.72e-40,118,110.517272101469,-0.644545032455011,0.302885195306378,-2.12801762001948,0.0333356227078748,0.110484449327086
"104454222","AT2G01720",71.831,213,60,5.13e-97,322,2203.44793041699,-0.179255821570334,0.152008862478478,-1.17924585874533,0.238300290143361,0.443062369853421
"104454223","AT2G20990",36.193,373,115,4.19e-50,189,1319.04570365822,0.589869544637862,0.117736864055128,5.01006672270181,5.44111675540503e-07,1.029071264102e-05
"104454224","AT5G03250",56.971,416,168,2.83e-139,438,979.883388190805,-2.2607166464766,0.422559987486026,-5.35004901890139,8.79304114398082e-08,2.04047726152015e-06
"104454225","AT3G53260",79.747,316,64,0,539,1414.09213357999,-0.862676285706841,0.296703980503382,-2.90753189169637,0.00364293196684975,0.0195022299830328
"104454226","AT3G53260",79.259,270,56,0,462,37.6310032003878,-0.748353694061713,0.325976656901843,-2.29572786338211,0.0216914462587744,0.0797094973994135
"104454227","AT3G10340",89.96,249,24,0,466,76.9859017222332,-1.21957892216007,0.377423190582008,-3.2313301158824,0.00123215544310527,0.00800339392177005
"104454228","AT3G53260",85.934,455,64,0,830,178.570595257523,-1.02448216158783,0.329226920766048,-3.11178125775393,0.00185962235435677,0.011260691758635
"104454229","AT3G53260",82.363,584,103,0,1007,326.271121066629,-1.13612668137131,0.281375134552566,-4.03776503982112,5.39628611608233e-05,0.000572667926376876
"104454230","AT5G04240",57.143,294,95,1.26e-124,321,1017.06632162139,0.0993839925094815,0.238513481644116,0.416680817471657,0.676911887105042,0.823316200806776
"104454231","AT2G39020",78.022,91,20,1.14e-63,162,811.03250292542,1.27938803697822,0.239404915005988,5.34403413123838,9.0900440291558e-08,2.09732512195191e-06
"104454233","AT3G57120",54.545,187,68,8.09e-44,164,5.17387748171691,-1.36518225071039,0.793551589736593,-1.7203446737011,0.0853698074488252,0.219715909028726
"104454234","AT3G54826",55.882,170,66,7.34e-49,171,508.395426797146,0.0275971840712984,0.206163741070468,0.133860512658555,0.893512875529091,0.94685181682108
"104454235","AT2G37010",55.521,326,122,6.42e-67,249,368.874024366807,-0.0233299989832582,0.224797933716381,-0.103782088196117,0.917342281250708,0.960553989459986
"104454236","AT3G10350",67.742,93,30,1.31e-48,106,618.012980704395,0.595813277220565,0.160353215768617,3.71563036241381,0.000202697725343776,0.00177081251199711
"104454237","AT5G04270",60.92,87,34,1.41e-21,97.1,79.039796146569,-0.293746716381351,0.263561319023037,-1.11452893569589,0.265052338045633,0.474357979376073
"104454239","AT3G54840",72.917,48,9,7.24e-14,71.6,2116.93504511725,-0.0437102919230063,0.179885829394473,-0.242989078517984,0.808013858026414,0.901777212695355
"104454241","AT3G54850",67.179,521,141,0,654,1126.96085723818,0.0339673179090221,0.239738133104006,0.141685085594147,0.887328756056627,0.94332377042557
"104454242","AT3G54860",71.642,67,19,1.61e-40,110,1764.76475055944,0.410006482800432,0.134530889143741,3.04767541053234,0.002306188850324,0.0134039211078152
"104454243","AT3G10370",84.277,159,25,4.65e-74,261,241.309147302631,-0.0372858106142515,0.150896253421706,-0.247095668505763,0.804834185851191,0.899790042909821
"104454244","AT2G39140",53.922,102,34,2.05e-18,90.1,219.209515056319,0.383378172341749,0.188862508836855,2.02993264625602,0.0423633861135038,0.131652623070145
"104454245","AT2G39170",61.677,167,59,9.06e-51,179,1514.94107202666,0.131121542402617,0.172212244969573,0.76139500083623,0.446421172503838,0.649804634566868
"104454246","AT3G10405",75.676,37,9,6.75e-11,64.3,164.596164367784,-0.133424787687432,0.21227618425813,-0.62854336747068,0.529648046384675,0.716388675674285
"104454247","AT3G10400",70.303,165,40,7.13e-61,206,247.210225738986,0.37700617817898,0.205306751061035,1.8363067762292,0.0663122981515765,0.182877289800741
"104454249","AT3G45010",72.816,103,28,1.97e-61,164,9795.47717730852,0.0556248144717244,0.131754665815748,0.422184779015818,0.672890150563857,0.820136368081222
"104454250","AT3G54880",83.333,24,4,0.000105,43.9,388.582536252591,-1.16354941469287,0.266569315547041,-4.36490378611316,1.27178723207817e-05,0.000163272484598643
"104454251","AT2G36840",52.525,99,47,5.57e-61,109,475.046512395303,-0.73370806010992,0.202855433072177,-3.61690120396658,0.000298151037034447,0.00244926520030219
"104454252","AT2G39210",69.856,418,114,0,575,2.06826199210946,-1.07607668306023,1.3138612867764,-0.81901848687575,0.41277586616347,NA
"104454260","AT1G75270",61.111,54,21,3.24e-24,77,1157.85457742018,0.343415884382944,0.254080227513467,1.35160412812816,0.176501989028472,0.363092011839718
"104454262","AT2G39450",74.569,232,23,1.97e-88,295,1425.28261309255,0.67427688234963,0.190505681862402,3.53940562694947,0.000401029130090432,0.00312862593112851
"104454263","AT4G23160",39.841,251,137,2.33e-47,188,325.905161343147,0.324406495320525,0.153495403476877,2.11346065075749,0.034561359533793,0.113612819585807
"104454264","AT3G55280",85.149,101,15,1.44e-35,132,2302.34529467423,0.132734222386962,0.224410010374967,0.591480844215357,0.554198286390962,0.735091284795898
"104454267","AT3G55330",45.217,115,16,8.04e-26,85.1,239.170467214089,-0.602126295158908,0.285466678445566,-2.10926998008184,0.0349212844688289,0.114388419630453
"104454268","AT3G55320",85.545,422,57,0,691,569.477846073306,0.386010238485855,0.178253711230805,2.16551024840119,0.0303486314214054,0.102683175233719
"104454269","AT2G39470",47.321,112,14,2.04e-43,102,27.6961128016298,-0.476152451764776,0.436934475740798,-1.08975711050836,0.275820151420975,0.486444425823721
"104454270","AT3G55340",43.81,210,102,1.05e-40,160,431.544215641008,0.671716398192329,0.182075886958266,3.68921118229288,0.0002249504384458,0.00193525959514133
"104454271","AT5G59790",57.812,64,23,1.26e-19,70.5,72.1989149519443,0.328442947758657,0.283778968152593,1.15739002751623,0.247113046556483,0.453944140858722
"104454272","AT3G55350",64.957,351,117,1.04e-146,453,170.418478026358,-0.212991289291139,0.293334160569062,-0.726104620334503,0.467774636812072,0.667290061248827
"104454273","AT2G39500",75,24,6,1.82e-05,41.6,192.885318483406,-0.442142342861026,0.233807250988382,-1.89105487957256,0.0586170187575724,0.166582592527602
"104454274","AT2G28710",43.353,173,61,2.92e-33,119,7.8590006570283,1.54965771836601,0.694881101271424,2.23010485611222,0.0257404825200815,0.0908498981553045
"104454276","AT5G13660",28.918,536,284,1.05e-43,168,1010.98891084132,0.38303946663483,0.182420637507779,2.0997595001744,0.0357500025630925,0.116287443495717
"104454277","AT2G39510",41.667,168,62,3.08e-33,132,1.49697377899677,-0.261833517137497,1.81798919079733,-0.144023693024634,0.885481760357031,NA
"104454278","AT2G39510",38.462,247,67,2e-46,166,1.82754929654356,2.67752948896759,2.78244272903771,0.96229455543676,0.33590166313742,NA
"104454279","AT5G03520",82.979,47,7,8.85e-16,77.4,4318.92094354283,0.0148577790249355,0.161704237411303,0.0918824346398788,0.926791447545606,0.96520395153504
"104454280","AT5G59850",98.148,54,1,2.76e-46,116,15189.0806584809,0.357519164209301,0.225381508715588,1.58628436843264,0.112674816614124,0.267226254430774
"104454281","AT2G39580",43.412,592,321,3.74e-119,418,818.933668594647,0.429051674063304,0.215416799235927,1.9917280155732,0.0464009081086661,0.140971234389572
"104454282","AT3G12590",65.217,207,70,5.28e-65,245,1270.62984272336,0.107364665489124,0.18245925810927,0.588430900145535,0.556243102129014,0.736731652470149
"104454283","AT5G56370",57.447,47,20,5.55e-07,53.9,96.1999453177948,-0.134117827422969,0.274762652033084,-0.488122481096228,0.625463088204943,0.786656447525613
"104454284","AT2G28760",96.774,31,1,5.63e-34,71.2,1852.68059945622,-1.05062162266123,0.257534549580203,-4.07953660731658,4.51255635879044e-05,0.000492593096063245
"104454286","AT5G59350",40.392,255,112,5.86e-27,112,791.941827975084,-0.388899149148137,0.20611660457818,-1.88679194451133,0.0591883150334915,0.167789418687469
"104454287","AT2G39518",62.5,72,22,2.36e-07,50.8,794.378701069304,0.104585909243729,0.256739638526164,0.407361753113438,0.683742313533467,0.826837580979152
"104454289","AT2G39530",48.387,93,43,2.95e-06,47.8,2499.78493289598,-0.115447549392191,0.220586695520749,-0.523365877165207,0.600719665359276,0.769805064355498
"104454290","AT4G24620",83.721,43,7,4.01e-17,76.6,2.75093632830318,-2.19780526955189,1.15871931204542,-1.896753809749,0.0578604381638763,0.165003117140805
"104454292","AT2G37805",25,168,96,2.43e-05,47.4,1.03024391448241,-3.5111538025099,2.85957663411211,-1.22785791456857,0.219500310424902,NA
"104454293","AT3G55360",79.245,265,55,4.58e-152,456,1067.12171534025,-0.191097079697369,0.198024594535683,-0.965016896741756,0.334536348739783,0.547307500382152
"104454294","AT3G53750",83.525,261,10,1.28e-143,437,4275.93800485066,-1.18698794819763,0.141434562480223,-8.39248856419811,4.75958316745882e-17,9.00600899114672e-15
